acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,time_elapsed,rocket_state,rssi,signal_to_noise
-215,-742,-658,2590,-10710,-6930,387,6,-26,11
-205,-789,-606,-5110,12390,-4060,389,6,-25,11
195,-611,-591,-9310,89320,-33390,391,6,-26,11
527,-647,-594,12530,-18270,24290,393,6,-28,11
486,-688,-554,-3220,38290,3850,395,6,-35,11
812,-873,71,-20580,118300,-27160,397,6,-30,10
-370,-234,750,56280,85470,5740,399,6,-38,11
-346,-177,942,910,-9450,-3080,403,6,-29,11
-290,-132,1020,23030,11970,3640,405,6,-38,10
-910,-249,-220,36820,173880,10360,407,6,-37,11
-1089,-7,-47,6440,-5740,-5810,409,6,-39,11
790,-296,699,13230,-174440,-910,411,6,-25,12
-845,-314,-3,4620,216580,-19600,413,6,-24,11
-966,-239,464,15120,39410,-6510,417,6,-26,11
937,-208,361,4200,-35700,19530,419,6,-28,11
-790,-293,402,-4060,210350,-2590,421,6,-39,11
-623,-237,667,37590,-516460,67060,423,6,-33,10
300,-269,988,-115080,675640,-72240,425,6,-30,11
352,-152,847,86590,-282310,100310,427,6,-36,10
-557,-293,504,-46970,405440,-12390,429,6,-28,9
-950,-488,-495,31430,-155120,62300,431,6,-32,11
526,-169,1090,-1680,-377860,102200,433,6,-34,11
-136,-392,835,-82880,470680,1680,435,6,-30,11
-430,-47,706,44940,-624470,104230,437,6,-28,10
-161,-225,754,-120680,813120,-66780,439,6,-29,11
-919,-318,157,700,-17360,-1820,441,6,-28,11
-908,-351,189,770,-7000,1120,443,6,-28,10
-920,-350,254,-6650,-1540,-2590,444,6,-28,12
-905,-331,254,1750,3780,3430,446,6,-27,11
-924,-323,335,3360,-5740,280,447,6,-28,11
-863,-318,323,-6860,1610,-3150,448,6,-28,12
-896,-331,295,2100,-6510,-980,450,6,-29,11
-900,-339,346,-4620,9380,5250,452,6,-32,11
-912,-329,326,490,-7140,3360,454,6,-31,11
-907,-315,329,4060,-1400,840,455,6,-30,11
-874,-272,358,-3780,-6580,3010,456,6,-30,11
-876,-275,360,490,-2240,-5460,458,6,-30,11
-887,-293,388,-70,-3150,-1820,460,6,-31,11
-882,-304,377,2450,-70,-770,462,6,-31,11
-881,-296,386,840,-1190,-980,463,6,-31,10
-878,-293,381,1890,-280,280,464,6,-31,11
-868,-284,391,-1400,-1260,70,465,6,-32,11
-870,-295,388,-3780,-9030,-1610,466,6,-30,10
492,-90,1095,32760,-121520,8750,468,6,-24,11
-508,-359,910,20090,82950,12320,470,6,-29,11
-202,-285,1126,12740,-111090,-9730,472,6,-25,11
473,-251,994,39340,-213150,49980,474,6,-23,11
-45,-460,895,-3220,-10710,-7000,476,6,-23,11
220,-400,951,-2170,-9660,12180,478,6,-27,11
-280,-386,857,-16380,190890,-840,480,6,-24,11
303,-308,1050,72450,-249270,33110,482,6,-22,11
-679,-404,579,53060,-146790,9240,484,6,-26,11
-294,-318,801,-53410,283220,-10290,486,6,-26,11
-433,-325,820,27650,-63770,17570,488,6,-23,11
-531,-341,868,-7420,28140,1960,490,6,-29,11
-444,-272,824,25900,-239470,-3360,492,6,-26,11
-562,-293,542,4480,-4200,6860,494,6,-26,11
-542,-267,679,-25620,61880,-35840,496,6,-23,11
-570,-407,678,13370,-189280,-11830,498,6,-22,11
-453,-315,485,25760,47390,21910,500,6,-26,11
-374,-317,854,6720,-10290,-7490,502,6,-30,11
-321,-266,749,-2870,10360,840,504,6,-31,10
-411,-292,888,-2800,-1400,8680,506,6,-30,11
-467,-290,864,-7210,29540,-3640,508,6,-29,10
